vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.08
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.13
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.14
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.14
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.15
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.17
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.18
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.19
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.19
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.19
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.2
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.2
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.22
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.24
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.24
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.26
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.27
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.27
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.27
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.28
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.28
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.28
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.31
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.32
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.32
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.32
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.32
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.32
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.33
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.34
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.34
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.34
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.35
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.36
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.38
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.38
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.39
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.39
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.39
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.4
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.41
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.41
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.43
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.44
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.45
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.46
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.46
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.47
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.48
8154,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.48
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.49
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.5
8162,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.5
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.51
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.52
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.52
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.53
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.56
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.56
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.56
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.56
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.58
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.58
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.59
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.6
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.61
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.61
8155,11034 x 11011,11034,11011,(N) Normal,02/12,4,1,1.61
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.64
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.64
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.65
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.65
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.66
8161,11034 x 11011,11034,11011,(F) Fat,02/12,4,1,1.67
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.68
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.68
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.7
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.72
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.73
8113,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.74
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.74
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.75
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.78
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.79
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.8
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.81
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.81
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.83
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.83
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.86
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.88
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.88
8112,11034 x 11011,11034,11011,(N) Normal,02/12,3,1,1.92
8120,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.94
8119,11034 x 11011,11034,11011,(F) Fat,02/12,3,1,1.98
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.17
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.21
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.26
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.31
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.35
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.42
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.43
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.45
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.45
8442,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.46
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.46
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.48
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.48
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.5
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.53
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.53
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.56
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.56
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.59
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.61
8442,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.62
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.66
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.66
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.66
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.66
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.66
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.67
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.67
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.67
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.68
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.69
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.71
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.76
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.77
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.78
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,1.79
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.84
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.87
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.96
8434,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,1.96
8441,11034 x 11028,11034,11028,(F) Fat,02/12,5,1,2.01
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,2.06
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,2.11
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,2.17
8435,11034 x 11028,11034,11028,(N) Normal,02/12,5,1,2.26
14489,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,3.44
14483,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,3.68
14489,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,3.79
14489,11034 x 11040,11034,11040,(F) Fat,07/12,26,2,2.58
14483,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,4.27
14490,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,4.35
14490,11034 x 11040,11034,11040,(F) Fat,07/12,26,2,2.9
14489,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,4.46
14489,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,4.58
14483,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,4.69
14490,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,4.81
14483,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,4.93
14490,11034 x 11040,11034,11040,(F) Fat,07/12,26,3,5.01
14483,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,5.05
14482,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,5.07
14482,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,5.15
14482,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,5.26
14482,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,5.34
14482,11034 x 11040,11034,11040,(N) Normal,07/12,26,3,5.83
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,0.79
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,0.87
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,0.92
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,0.97
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.16
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.17
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.17
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.21
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.22
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.23
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.24
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.26
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.28
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.29
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.32
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.35
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.38
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.39
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.39
8182,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.4
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.43
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.45
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.46
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.48
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.5
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.5
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.53
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.54
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.54
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.56
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.56
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.61
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.64
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.65
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.67
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.69
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.69
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.71
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.72
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.72
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.72
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.77
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.78
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.79
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.79
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.82
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.82
8190,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.85
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.85
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.86
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.89
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,1.89
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.9
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.93
8189,11035 x 11036,11035,11036,(F) Fat,02/12,4,1,1.96
8183,11035 x 11036,11035,11036,(N) Normal,02/12,4,1,2.14
14496,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,2.81
14496,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,2.88
14503,11035 x 11042,11035,11042,(F) Fat,07/12,26,2,1.93
14503,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,3.17
14497,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,3.22
14503,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,3.27
14497,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,3.77
14503,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,3.89
14503,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,3.97
14497,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.01
14496,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.06
14504,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,4.07
14498,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.18
14504,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,4.3
14496,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.35
14498,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.6
14498,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.61
14497,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.69
14504,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,4.72
14498,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.72
14498,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.74
14496,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,4.88
14504,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,4.94
14497,11035 x 11042,11035,11042,(N) Normal,07/12,26,3,5.04
14504,11035 x 11042,11035,11042,(F) Fat,07/12,26,3,5.16
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,0.75
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,0.85
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,0.87
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,0.94
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,0.99
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,0.99
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.03
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.07
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.08
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.08
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.09
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.1
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.1
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.1
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.12
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.13
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.15
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.2
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.21
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.21
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.21
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.22
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.23
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.23
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.25
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.31
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.32
8197,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.33
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.35
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.35
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.36
8204,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.39
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.42
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.44
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.45
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.52
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.54
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.56
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.56
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.56
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.58
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.59
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.63
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.67
8196,11036 x 11037,11036,11037,(N) Normal,02/12,4,1,1.67
8203,11036 x 11037,11036,11037,(F) Fat,02/12,4,1,1.83
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,0.89
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.05
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.09
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.18
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.19
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.22
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.23
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.23
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.27
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.27
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.3
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.3
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.33
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.35
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.38
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.39
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.4
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.41
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.41
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.41
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.46
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.46
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.46
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.47
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.48
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.49
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.52
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.52
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.54
8210,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.55
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.56
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.57
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.58
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.62
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.62
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.64
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.64
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.66
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.66
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.66
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.67
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.68
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.68
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.73
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.73
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.73
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.76
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.78
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.78
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.8
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.82
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.83
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.89
8217,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.9
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.92
8218,11037 x 11038,11037,11038,(F) Fat,02/12,4,1,1.93
8211,11037 x 11038,11037,11038,(N) Normal,02/12,4,1,1.93
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,0.89
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,0.95
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.07
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.17
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.18
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.18
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.21
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.21
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.25
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.27
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.3
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.32
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.34
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.38
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.39
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.4
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.42
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.44
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.46
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.48
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.51
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.53
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.55
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.56
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.57
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.58
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.58
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.59
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.6
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.62
8225,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.66
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.68
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.68
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.7
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.7
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.71
8224,11038 x 11039,11038,11039,(N) Normal,02/12,4,1,1.71
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.73
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.73
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.76
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.77
8232,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.78
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.78
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.78
8231,11038 x 11039,11038,11039,(F) Fat,02/12,4,1,1.8
